site,date,order,family,genus,lowest_taxon,abun,total_abun
WMC,2018-01-04,Coleoptera,Dytiscidae,Desmopachria,Desmopachria,6.989247311827957,575.2688172043011
WMC,2018-01-04,Coleoptera,Elmidae,Dubiraphia,Dubiraphia,8.064516129032258,575.2688172043011
WMC,2018-01-04,Odonata,Coenagrionidae,Enallagma,Enallagma,20.96774193548387,575.2688172043011
WMC,2018-01-04,Amphipoda,Hyalellidae,Hyalella,Hyalella,208.6021505376344,575.2688172043011
WMC,2018-01-04,Trichoptera,Hydroptilidae,Ochrotrichia,Ochrotrichia,3.225806451612903,575.2688172043011
WMC,2018-01-04,Hemiptera,Pleidae,Paraplea,Paraplea,6.451612903225806,575.2688172043011
WMC,2018-01-04,Hemiptera,Naucoridae,Pelocoris,Pelocoris,3.225806451612903,575.2688172043011
WMC,2018-01-04,Hemiptera,Veliidae,Rhagovelia,Rhagovelia,3.7634408602150535,575.2688172043011
WMC,2018-01-04,Coleoptera,Scirtidae,NA,Scirtidae,34.40860215053763,575.2688172043011
WMC,2018-01-04,Ephemeroptera,Heptageniidae,Stenacron,Stenacron,21.50537634408602,575.2688172043011
WMC,2018-01-04,Coleoptera,Elmidae,Stenelmis,Stenelmis,79.03225806451613,575.2688172043011
WMC,2018-01-04,Diptera,Chironomidae,NA,Chironomidae,3.225806451612903,575.2688172043011
WMC,2018-01-04,Hemiptera,Corixidae,Trichocorixa,Trichocorixa,3.225806451612903,575.2688172043011
WMC,2018-01-04,Architaenioglossa,Viviparidae,NA,Viviparidae,13.440860215053762,575.2688172043011
WMC,2018-02-09,Hemiptera,Belostomatidae,Belostoma,Belostoma,17.204301075268816,3045.1612903225805
WMC,2018-02-09,Ephemeroptera,Caenidae,Caenis,Caenis,103.2258064516129,3045.1612903225805
WMC,2018-02-09,Diptera,Chironomidae,NA,Chironomidae,722.5806451612902,3045.1612903225805
WMC,2018-02-09,Cladocera,NA,NA,Cladocera,1703.225806451613,3045.1612903225805
WMC,2018-02-09,Coleoptera,Elmidae,Dubiraphia,Dubiraphia,17.204301075268816,3045.1612903225805
WMC,2018-02-09,Amphipoda,Hyalellidae,Hyalella,Hyalella,51.61290322580645,3045.1612903225805
WMC,2018-02-09,Diptera,Chironomidae,NA,Chironomidae,17.204301075268816,3045.1612903225805
WMC,2018-02-09,Gastropoda,Physidae,Physa,Physa,17.204301075268816,3045.1612903225805
WMC,2018-02-09,Coleoptera,Scirtidae,NA,Scirtidae,103.2258064516129,3045.1612903225805
WMC,2018-02-09,Ephemeroptera,Heptageniidae,Stenacron,Stenacron,103.2258064516129,3045.1612903225805
WMC,2018-02-09,Coleoptera,Elmidae,Stenelmis,Stenelmis,103.2258064516129,3045.1612903225805
WMC,2018-02-09,Diptera,Chironomidae,NA,Chironomidae,86.02150537634408,3045.1612903225805
WMC,2018-03-31,Diptera,Culicidae,Anopheles,Anopheles,22.58064516129032,1519.3548387096773
WMC,2018-03-31,Hemiptera,Belostomatidae,Belostoma,Belostoma,6.451612903225806,1519.3548387096773
WMC,2018-03-31,Coleoptera,Hydrophilidae,Berosus,Berosus,5.913978494623656,1519.3548387096773
WMC,2018-03-31,Ephemeroptera,Caenidae,Caenis,Caenis,24.193548387096772,1519.3548387096773
WMC,2018-03-31,Ephemeroptera,Baetidae,Callibaetis,Callibaetis,81.18279569892472,1519.3548387096773
WMC,2018-03-31,Diptera,Ceratopogonidae,Ceratopogon,Ceratopogon,5.376344086021505,1519.3548387096773
WMC,2018-03-31,Diptera,Chironomidae,NA,Chironomidae,17.741935483870968,1519.3548387096773
WMC,2018-03-31,Diptera,Chironomidae,NA,Chironomidae,72.58064516129032,1519.3548387096773
WMC,2018-03-31,Cladocera,NA,NA,Cladocera,92.47311827956989,1519.3548387096773
WMC,2018-03-31,Diptera,Culicidae,Culex,Culex,16.666666666666664,1519.3548387096773
WMC,2018-03-31,Odonata,Coenagrionidae,Enallagma,Enallagma,5.376344086021505,1519.3548387096773
WMC,2018-03-31,Coleoptera,Hydrophilidae,Enochrus,Enochrus,5.376344086021505,1519.3548387096773
WMC,2018-03-31,Odonata,Aeshnidae,Epiaeschna,Epiaeschna,5.376344086021505,1519.3548387096773
WMC,2018-03-31,Amphipoda,Hyalellidae,Hyalella,Hyalella,159.13978494623655,1519.3548387096773
WMC,2018-03-31,Odonata,Coenagrionidae,Ischnura,Ischnura,12.903225806451612,1519.3548387096773
WMC,2018-03-31,Coleoptera,Dytiscidae,Laccophilus,Laccophilus,5.913978494623656,1519.3548387096773
WMC,2018-03-31,Odonata,Aeshnidae,Nasiaeschna,Nasiaeschna,5.376344086021505,1519.3548387096773
WMC,2018-03-31,Diptera,Tipulidae,Ormosia,Ormosia,11.29032258064516,1519.3548387096773
WMC,2018-03-31,Diptera,Chironomidae,NA,Chironomidae,11.29032258064516,1519.3548387096773
WMC,2018-03-31,Coleoptera,Haliplidae,Peltodytes,Peltodytes,6.451612903225806,1519.3548387096773
WMC,2018-03-31,Gastropoda,Physidae,Physa,Physa,10.75268817204301,1519.3548387096773
WMC,2018-03-31,Decapoda,Cambaridae,Procambarus,Procambarus,5.376344086021505,1519.3548387096773
WMC,2018-03-31,Hemiptera,Gerridae,Rheumatobates,Rheumatobates,39.247311827956985,1519.3548387096773
WMC,2018-03-31,Coleoptera,Scirtidae,NA,Scirtidae,5.376344086021505,1519.3548387096773
WMC,2018-03-31,Coleoptera,Elmidae,Stenelmis,Stenelmis,58.064516129032256,1519.3548387096773
WMC,2018-03-31,Hemiptera,Gerridae,Trepobates,Trepobates,12.903225806451612,1519.3548387096773
WMC,2018-03-31,Hemiptera,Corixidae,Trichocorixa,Trichocorixa,791.3978494623656,1519.3548387096773
WMC,2018-03-31,Architaenioglossa,Viviparidae,NA,Viviparidae,22.58064516129032,1519.3548387096773
WMC,2018-05-04,Odonata,Coenagrionidae,Argia,Argia,3.225806451612903,271.505376344086
WMC,2018-05-04,Ephemeroptera,Caenidae,Caenis,Caenis,51.61290322580645,271.505376344086
WMC,2018-05-04,Ephemeroptera,Baetidae,Callibaetis,Callibaetis,12.903225806451612,271.505376344086
WMC,2018-05-04,Diptera,Chironomidae,NA,Chironomidae,1.6129032258064515,271.505376344086
WMC,2018-05-04,Diptera,Chironomidae,NA,Chironomidae,5.913978494623656,271.505376344086
WMC,2018-05-04,Bivalva,Corbiculidae,Corbicula,Corbicula,3.225806451612903,271.505376344086
WMC,2018-05-04,Odonata,Coenagrionidae,Enallagma,Enallagma,3.7634408602150535,271.505376344086
WMC,2018-05-04,Coleoptera,Helophoridae,Helophorus,Helophorus,1.6129032258064515,271.505376344086
WMC,2018-05-04,Amphipoda,Hyalellidae,Hyalella,Hyalella,83.33333333333333,271.505376344086
WMC,2018-05-04,Coleoptera,Hydrochidae,Hydrochus,Hydrochus,1.6129032258064515,271.505376344086
WMC,2018-05-04,Odonata,Coenagrionidae,Ischnura,Ischnura,1.6129032258064515,271.505376344086
WMC,2018-05-04,Gastropoda,Thiaridae,Melanoides,Melanoides,1.6129032258064515,271.505376344086
WMC,2018-05-04,Hemiptera,Nepidae,Ranatra,Ranatra,3.7634408602150535,271.505376344086
WMC,2018-05-04,Coleoptera,Scirtidae,NA,Scirtidae,8.602150537634408,271.505376344086
WMC,2018-05-04,Coleoptera,Elmidae,Stenelmis,Stenelmis,6.451612903225806,271.505376344086
WMC,2018-05-04,Ephemeroptera,Heptageniidae,Stenonema,Stenonema,1.6129032258064515,271.505376344086
WMC,2018-05-04,Diptera,Chironomidae,NA,Chironomidae,2.150537634408602,271.505376344086
WMC,2018-05-04,Hemiptera,Corixidae,Trichocorixa,Trichocorixa,76.88172043010752,271.505376344086
WMC,2018-07-05,Trichoptera,Hydroptilidae,Agraylea,Agraylea,17.204301075268816,2107.52688172043
WMC,2018-07-05,Odonata,Coenagrionidae,Argia,Argia,60.21505376344086,2107.52688172043
WMC,2018-07-05,Ephemeroptera,Caenidae,Caenis,Caenis,206.4516129032258,2107.52688172043
WMC,2018-07-05,Ephemeroptera,Baetidae,Callibaetis,Callibaetis,8.602150537634408,2107.52688172043
WMC,2018-07-05,Diptera,Chironomidae,NA,Chironomidae,17.204301075268816,2107.52688172043
WMC,2018-07-05,Cladocera,NA,NA,Cladocera,8.602150537634408,2107.52688172043
WMC,2018-07-05,Coleoptera,Elmidae,Dubiraphia,Dubiraphia,8.602150537634408,2107.52688172043
WMC,2018-07-05,Odonata,Coenagrionidae,Enallagma,Enallagma,25.806451612903224,2107.52688172043
WMC,2018-07-05,Ephemeroptera,Baetidae,Fallceon,Fallceon,146.23655913978493,2107.52688172043
WMC,2018-07-05,Amphipoda,Hyalellidae,Hyalella,Hyalella,1264.516129032258,2107.52688172043
WMC,2018-07-05,Trichoptera,Leptoceridae,NA,Leptoceridae,8.602150537634408,2107.52688172043
WMC,2018-07-05,Odonata,Libellulidae,NA,Libellulidae,8.602150537634408,2107.52688172043
WMC,2018-07-05,Odonata,Corduliidae,Macromia,Macromia,8.602150537634408,2107.52688172043
WMC,2018-07-05,Trichoptera,Hydroptilidae,Neotrichia,Neotrichia,17.204301075268816,2107.52688172043
WMC,2018-07-05,Decapoda,Palaemonidae,Palaemon,Palaemon,60.21505376344086,2107.52688172043
WMC,2018-07-05,Ephemeroptera,Leptophlebiidae,Paraleptophlebia,Paraleptophlebia,8.602150537634408,2107.52688172043
WMC,2018-07-05,Decapoda,Cambaridae,Procambarus,Procambarus,17.204301075268816,2107.52688172043
WMC,2018-07-05,Ephemeroptera,Heptageniidae,Stenacron,Stenacron,68.81720430107526,2107.52688172043
WMC,2018-07-05,Coleoptera,Elmidae,Stenelmis,Stenelmis,120.43010752688171,2107.52688172043
WMC,2018-07-05,Diptera,Chironomidae,NA,Chironomidae,8.602150537634408,2107.52688172043
WMC,2018-07-05,Ephemeroptera,Leptohyphidae,Tricorythodes,Tricorythodes,17.204301075268816,2107.52688172043
WMC,2018-07-27,Trichoptera,Hydroptilidae,Agraylea,Agraylea,1.6129032258064515,270.96774193548384
WMC,2018-07-27,Odonata,Coenagrionidae,Argia,Argia,9.139784946236558,270.96774193548384
WMC,2018-07-27,Trichoptera,Hydropsychidae,Cheumatopsyche,Cheumatopsyche,1.6129032258064515,270.96774193548384
WMC,2018-07-27,Diptera,Chironomidae,NA,Chironomidae,5.913978494623656,270.96774193548384
WMC,2018-07-27,Diptera,Chironomidae,NA,Chironomidae,40.86021505376344,270.96774193548384
WMC,2018-07-27,Odonata,Corduliidae,NA,Corduliidae,2.6881720430107525,270.96774193548384
WMC,2018-07-27,Odonata,Corduliidae,Didymops,Didymops,2.6881720430107525,270.96774193548384
WMC,2018-07-27,Odonata,Coenagrionidae,Enallagma,Enallagma,1.6129032258064515,270.96774193548384
WMC,2018-07-27,Ephemeroptera,Baetidae,Fallceon,Fallceon,36.55913978494623,270.96774193548384
WMC,2018-07-27,Amphipoda,Hyalellidae,Hyalella,Hyalella,34.40860215053763,270.96774193548384
WMC,2018-07-27,Coleoptera,Hydrochidae,Hydrochus,Hydrochus,2.150537634408602,270.96774193548384
WMC,2018-07-27,Hemiptera,Gerridae,Metrobates,Metrobates,2.6881720430107525,270.96774193548384
WMC,2018-07-27,Odonata,Aeshnidae,Nasiaeschna,Nasiaeschna,1.6129032258064515,270.96774193548384
WMC,2018-07-27,Trichoptera,Hydroptilidae,Neotrichia,Neotrichia,24.731182795698924,270.96774193548384
WMC,2018-07-27,Decapoda,Palaemonidae,Palaemon,Palaemon,55.913978494623656,270.96774193548384
WMC,2018-07-27,Gastropoda,Physidae,Physa,Physa,1.6129032258064515,270.96774193548384
WMC,2018-07-27,Ephemeroptera,Heptageniidae,Stenacron,Stenacron,2.150537634408602,270.96774193548384
WMC,2018-07-27,Coleoptera,Elmidae,Stenelmis,Stenelmis,22.043010752688172,270.96774193548384
WMC,2018-07-27,Diptera,Chironomidae,NA,Chironomidae,20.96774193548387,270.96774193548384
